timestamp,date,temperature (*C),humidity (%),pressure (hPa),wind_speed (km/h),wind_direction,battery_voltage (V)
1620730911,2021-05-11T13:01:51+02:00,12.44,60,958.96,3.60,15.0,12.6
1620731512,2021-05-11T13:11:52+02:00,12.62,61,959.23,6.10,14.0,12.6
1620732111,2021-05-11T13:21:51+02:00,12.75,61,959.63,0.30,1.0,12.6
1620732713,2021-05-11T13:31:53+02:00,13.00,61,960.12,5.70,4.0,12.6
1620733313,2021-05-11T13:41:53+02:00,13.25,60,960.66,0.40,13.0,12.7
1620733911,2021-05-11T13:51:51+02:00,13.31,60,960.44,3.90,8.0,12.7
1620734511,2021-05-11T14:01:51+02:00,13.25,60,960.82,0.00,0.0,12.7
1620735111,2021-05-11T14:11:51+02:00,14.00,60,961.65,3.90,13.0,12.7
1620735712,2021-05-11T14:21:52+02:00,14.50,59,962.33,3.50,15.0,12.7
1620736310,2021-05-11T14:31:50+02:00,14.69,58,962.48,8.00,12.0,12.7
1620736913,2021-05-11T14:41:53+02:00,14.25,58,961.87,5.20,13.0,12.6
1620737510,2021-05-11T14:51:50+02:00,14.06,58,961.67,4.30,13.0,12.7
1620738113,2021-05-11T15:01:53+02:00,13.81,58,961.23,3.60,12.0,12.6
1620738713,2021-05-11T15:11:53+02:00,13.94,58,961.68,1.30,14.0,12.7
1620739309,2021-05-11T15:21:49+02:00,14.19,58,962.09,4.30,8.0,12.7
1620739912,2021-05-11T15:31:52+02:00,13.81,58,961.65,6.70,11.0,12.6
1620740508,2021-05-11T15:41:48+02:00,13.69,58,961.52,5.70,10.0,12.6
1620741112,2021-05-11T15:51:52+02:00,13.50,59,961.35,5.70,12.0,12.6
1620741712,2021-05-11T16:01:52+02:00,13.50,59,961.36,5.00,12.0,12.6
1620742308,2021-05-11T16:11:48+02:00,13.56,59,961.37,3.70,9.0,12.6
1620742910,2021-05-11T16:21:50+02:00,13.62,59,961.36,0.20,10.0,12.6
1620743512,2021-05-11T16:31:52+02:00,13.75,59,961.58,6.30,12.0,12.6
1620744113,2021-05-11T16:41:53+02:00,13.56,59,961.33,4.80,12.0,12.6
1620744711,2021-05-11T16:51:51+02:00,13.69,59,961.52,3.40,10.0,12.6
1620745315,2021-05-11T17:01:55+02:00,13.62,59,961.38,8.00,11.0,12.6
1620745913,2021-05-11T17:11:53+02:00,13.50,59,961.42,4.70,11.0,12.6
1620746510,2021-05-11T17:21:50+02:00,13.62,60,961.70,5.80,11.0,12.6
1620747113,2021-05-11T17:31:53+02:00,13.75,59,961.87,0.00,6.0,12.6
1620747711,2021-05-11T17:41:51+02:00,14.00,59,962.18,8.30,12.0,12.6
1620748312,2021-05-11T17:51:52+02:00,14.19,59,962.48,11.70,12.0,12.6
1620748912,2021-05-11T18:01:52+02:00,13.94,58,962.07,14.20,10.0,12.6
1620749513,2021-05-11T18:11:53+02:00,13.69,59,961.66,10.60,11.0,12.5
1620750113,2021-05-11T18:21:53+02:00,13.56,59,961.48,6.70,11.0,12.5
1620750712,2021-05-11T18:31:52+02:00,13.38,59,961.22,0.30,16.0,12.5
1620751313,2021-05-11T18:41:53+02:00,13.38,59,961.06,4.50,13.0,12.5
1620751912,2021-05-11T18:51:52+02:00,13.25,59,960.82,1.70,13.0,12.5
1620752512,2021-05-11T19:01:52+02:00,13.06,59,960.57,0.00,10.0,12.5
1620753109,2021-05-11T19:11:49+02:00,13.00,60,960.59,3.10,11.0,12.5
1620753712,2021-05-11T19:21:52+02:00,13.06,59,960.67,0.20,11.0,12.5
1620754312,2021-05-11T19:31:52+02:00,13.12,60,961.03,4.60,10.0,12.6
1620754912,2021-05-11T19:41:52+02:00,13.19,60,961.18,6.60,12.0,12.5
1620755512,2021-05-11T19:51:52+02:00,13.12,60,961.05,8.70,11.0,12.5
1620756111,2021-05-11T20:01:51+02:00,13.00,60,960.91,7.60,10.0,12.5
1620756711,2021-05-11T20:11:51+02:00,12.88,60,960.80,7.00,10.0,12.5
1620757312,2021-05-11T20:21:52+02:00,12.88,61,960.90,2.10,10.0,12.5
1620757911,2021-05-11T20:31:51+02:00,12.88,61,960.85,6.10,12.0,12.5
1620758513,2021-05-11T20:41:53+02:00,12.81,61,960.85,2.30,11.0,12.5
1620759111,2021-05-11T20:51:51+02:00,12.81,61,960.81,7.10,12.0,12.5
1620759712,2021-05-11T21:01:52+02:00,12.69,61,960.62,0.10,10.0,12.5
1620795712,2021-05-12T07:01:52+02:00,9.81,61,956.28,3.30,10.0,12.4
1620796314,2021-05-12T07:11:54+02:00,9.75,62,956.21,0.30,16.0,12.4
1620796912,2021-05-12T07:21:52+02:00,9.75,62,956.26,8.70,12.0,12.4
1620797512,2021-05-12T07:31:52+02:00,9.75,62,956.18,15.80,11.0,12.4
1620798112,2021-05-12T07:41:52+02:00,9.81,62,956.33,8.60,10.0,12.4
1620798711,2021-05-12T07:51:51+02:00,9.88,62,956.43,3.00,13.0,12.4
1620799312,2021-05-12T08:01:52+02:00,10.00,62,956.67,7.20,11.0,12.4
1620799912,2021-05-12T08:11:52+02:00,10.06,61,956.78,4.70,10.0,12.4
1620800512,2021-05-12T08:21:52+02:00,10.12,61,957.08,5.00,10.0,12.4
1620801111,2021-05-12T08:31:51+02:00,10.25,62,957.63,0.40,8.0,12.5
1620801711,2021-05-12T08:41:51+02:00,10.44,62,958.01,5.60,11.0,12.5
1620802311,2021-05-12T08:51:51+02:00,10.75,62,958.57,9.20,10.0,12.5
1620802911,2021-05-12T09:01:51+02:00,11.12,61,959.64,1.10,9.0,12.6
1620803513,2021-05-12T09:11:53+02:00,11.56,61,960.69,4.30,10.0,12.6
1620804110,2021-05-12T09:21:50+02:00,12.56,62,962.60,4.70,11.0,12.7
1620804714,2021-05-12T09:31:54+02:00,13.25,61,963.63,6.90,11.0,12.8
1620805313,2021-05-12T09:41:53+02:00,13.62,60,964.39,0.10,10.0,12.7
1620805913,2021-05-12T09:51:53+02:00,13.69,60,964.37,3.70,11.0,12.7
1620806514,2021-05-12T10:01:54+02:00,13.62,59,964.39,1.10,13.0,12.7
1620807114,2021-05-12T10:11:54+02:00,14.50,60,965.78,2.30,12.0,12.8
1620807713,2021-05-12T10:21:53+02:00,14.88,59,965.92,6.90,12.0,12.8
1620808311,2021-05-12T10:31:51+02:00,16.62,58,968.56,5.90,12.0,12.9
1620808910,2021-05-12T10:41:50+02:00,18.19,57,971.50,4.80,11.0,13.0
1620809510,2021-05-12T10:51:50+02:00,17.38,55,969.30,3.80,14.0,12.9
1620810112,2021-05-12T11:01:52+02:00,17.50,54,970.64,5.50,12.0,13.0
1620810711,2021-05-12T11:11:51+02:00,21.19,56,975.97,3.50,7.0,13.0
1620813111,2021-05-12T11:51:51+02:00,20.38,52,975.85,0.80,1.0,13.1
1620816113,2021-05-12T12:41:53+02:00,20.06,55,976.23,0.70,2.0,12.9
1620816713,2021-05-12T12:51:53+02:00,17.38,54,971.82,5.70,3.0,12.8
1620817311,2021-05-12T13:01:51+02:00,15.38,57,968.67,5.10,15.0,12.8
1620817912,2021-05-12T13:11:52+02:00,13.50,60,965.51,10.40,2.0,12.8
1620818512,2021-05-12T13:21:52+02:00,13.06,63,964.64,7.30,1.0,12.8
1620819111,2021-05-12T13:31:51+02:00,13.00,65,964.31,11.60,2.0,12.8
1620819713,2021-05-12T13:41:53+02:00,13.62,65,965.02,4.70,2.0,12.7
1620820312,2021-05-12T13:51:52+02:00,13.88,63,965.35,0.70,6.0,12.7
1620820913,2021-05-12T14:01:53+02:00,14.12,62,965.79,1.70,8.0,12.7
1620821510,2021-05-12T14:11:50+02:00,14.31,61,966.14,0.60,3.0,12.7
1620822110,2021-05-12T14:21:50+02:00,14.69,61,966.79,2.70,6.0,12.8
1620822711,2021-05-12T14:31:51+02:00,15.25,61,968.11,2.60,5.0,12.8
1620823311,2021-05-12T14:41:51+02:00,16.38,60,970.60,6.10,6.0,12.9
1620823912,2021-05-12T14:51:52+02:00,18.38,60,974.55,0.30,3.0,13.1
1620824513,2021-05-12T15:01:53+02:00,22.44,59,980.73,2.20,5.0,13.6
1620825114,2021-05-12T15:11:54+02:00,22.81,56,981.11,0.00,4.0,13.2
1620825712,2021-05-12T15:21:52+02:00,25.50,54,985.67,0.10,6.0,13.5
1620826310,2021-05-12T15:31:50+02:00,24.62,53,985.04,4.10,1.0,13.6
1620826912,2021-05-12T15:41:52+02:00,22.19,54,981.63,3.90,5.0,13.1
1620827512,2021-05-12T15:51:52+02:00,21.12,57,979.49,2.40,4.0,13.0
1620828110,2021-05-12T16:01:50+02:00,20.81,58,978.66,0.00,4.0,13.0
1620831712,2021-05-12T17:01:52+02:00,20.62,59,979.23,0.00,8.0,13.1
1620832311,2021-05-12T17:11:51+02:00,22.81,58,982.18,8.10,10.0,13.5
1620832911,2021-05-12T17:21:51+02:00,21.88,58,981.29,8.10,6.0,13.2
1620833512,2021-05-12T17:31:52+02:00,22.31,58,982.29,4.40,10.0,13.7
1620834114,2021-05-12T17:41:54+02:00,23.88,59,985.19,0.90,7.0,13.4
1620834713,2021-05-12T17:51:53+02:00,22.25,58,982.29,6.60,6.0,13.1
1620835311,2021-05-12T18:01:51+02:00,21.44,59,981.42,6.30,7.0,13.1
1620835912,2021-05-12T18:11:52+02:00,20.31,60,979.13,2.10,13.0,13.0
1620836514,2021-05-12T18:21:54+02:00,19.38,61,978.46,6.00,6.0,13.1
1620837113,2021-05-12T18:31:53+02:00,19.88,62,978.40,1.40,9.0,13.0
1620837711,2021-05-12T18:41:51+02:00,18.12,62,975.24,0.10,1.0,12.9
1620838312,2021-05-12T18:51:52+02:00,18.44,62,975.85,0.20,10.0,12.9
1620838912,2021-05-12T19:01:52+02:00,17.50,63,973.97,0.00,5.0,12.9
1620839512,2021-05-12T19:11:52+02:00,16.94,63,972.97,0.00,11.0,12.9
1620840114,2021-05-12T19:21:54+02:00,16.50,63,972.05,0.50,11.0,12.9
1620840711,2021-05-12T19:31:51+02:00,16.00,63,971.06,6.70,11.0,12.8
1620841310,2021-05-12T19:41:50+02:00,15.62,63,970.26,1.90,13.0,12.8
1620841911,2021-05-12T19:51:51+02:00,15.31,63,969.69,5.50,12.0,12.8
1620842513,2021-05-12T20:01:53+02:00,15.12,64,969.50,4.50,11.0,12.8
1620843113,2021-05-12T20:11:53+02:00,15.25,64,969.47,4.70,11.0,12.8
1620843713,2021-05-12T20:21:53+02:00,15.31,64,969.51,3.60,11.0,12.8
1620844312,2021-05-12T20:31:52+02:00,15.38,63,969.40,5.40,11.0,12.8
1620844913,2021-05-12T20:41:53+02:00,15.31,63,969.72,1.50,11.0,12.8
1620845513,2021-05-12T20:51:53+02:00,15.06,63,968.71,9.40,14.0,12.8
1620846113,2021-05-12T21:01:53+02:00,14.44,63,967.42,4.30,14.0,12.7
1620882112,2021-05-13T07:01:52+02:00,9.69,63,956.95,0.00,6.0,12.5
1620882715,2021-05-13T07:11:55+02:00,9.81,64,957.34,0.00,10.0,12.5
1620883311,2021-05-13T07:21:51+02:00,10.25,65,958.09,0.00,8.0,12.5
1620883912,2021-05-13T07:31:52+02:00,10.56,64,958.72,0.00,8.0,12.5
1620884512,2021-05-13T07:41:52+02:00,11.19,63,959.76,0.00,9.0,12.6
1620885113,2021-05-13T07:51:53+02:00,12.19,64,961.30,4.30,8.0,12.6
1620885711,2021-05-13T08:01:51+02:00,12.62,63,962.02,1.20,9.0,12.6
1620886309,2021-05-13T08:11:49+02:00,12.81,63,962.77,0.00,8.0,12.6
1620886912,2021-05-13T08:21:52+02:00,13.12,62,963.63,7.10,11.0,12.6
1620887512,2021-05-13T08:31:52+02:00,13.50,62,964.32,1.10,10.0,12.6
1620888112,2021-05-13T08:41:52+02:00,14.38,62,965.62,6.20,10.0,12.7
1620888709,2021-05-13T08:51:49+02:00,15.31,61,967.08,4.60,12.0,12.7
1620889312,2021-05-13T09:01:52+02:00,18.44,60,972.37,2.90,12.0,12.9
1620889912,2021-05-13T09:11:52+02:00,16.81,59,969.02,8.50,9.0,12.7
1620890510,2021-05-13T09:21:50+02:00,15.19,56,966.68,12.70,12.0,12.7
1620891114,2021-05-13T09:31:54+02:00,14.69,59,966.38,10.10,12.0,12.7
1620891710,2021-05-13T09:41:50+02:00,15.50,59,968.49,7.90,13.0,12.9
1620892312,2021-05-13T09:51:52+02:00,17.31,60,971.67,16.20,13.0,13.0
1620892912,2021-05-13T10:01:52+02:00,17.88,59,971.91,7.20,11.0,12.9
1620893513,2021-05-13T10:11:53+02:00,17.12,57,970.81,10.60,10.0,12.9
1620894113,2021-05-13T10:21:53+02:00,16.00,58,969.10,4.20,11.0,12.8
1620894715,2021-05-13T10:31:55+02:00,15.81,59,968.72,9.60,11.0,12.8
1620895317,2021-05-13T10:41:57+02:00,15.69,81,968.45,7.20,12.0,12.8
1620895912,2021-05-13T10:51:52+02:00,15.44,81,968.04,14.80,12.0,12.8
1620896511,2021-05-13T11:01:51+02:00,15.50,60,968.43,12.80,14.0,12.8
1620897112,2021-05-13T11:11:52+02:00,15.56,60,968.63,7.30,10.0,12.8
1620897712,2021-05-13T11:21:52+02:00,15.69,60,969.45,7.30,11.0,12.9
1620898313,2021-05-13T11:31:53+02:00,17.06,60,971.89,1.70,9.0,13.0
1620898912,2021-05-13T11:41:52+02:00,19.50,59,976.21,5.10,12.0,13.8
1620899514,2021-05-13T11:51:54+02:00,24.12,59,981.44,0.00,16.0,13.7
1620900111,2021-05-13T12:01:51+02:00,24.94,55,982.61,0.00,1.0,13.5
1620900712,2021-05-13T12:11:52+02:00,24.81,53,982.19,6.60,1.0,13.2
1620901313,2021-05-13T12:21:53+02:00,21.19,53,977.73,4.70,15.0,12.9
1620901911,2021-05-13T12:31:51+02:00,18.25,56,973.86,18.40,13.0,12.8
1620902513,2021-05-13T12:41:53+02:00,14.81,58,968.06,16.50,14.0,12.8
1620903114,2021-05-13T12:51:54+02:00,13.38,61,965.66,9.10,13.0,12.8
1620903711,2021-05-13T13:01:51+02:00,12.88,65,964.85,4.90,11.0,12.8
1620904313,2021-05-13T13:11:53+02:00,12.62,67,964.36,8.20,11.0,12.8
1620904911,2021-05-13T13:21:51+02:00,12.19,67,963.44,20.40,10.0,12.8
1620905511,2021-05-13T13:31:51+02:00,11.81,68,962.68,19.90,12.0,12.7
1620906113,2021-05-13T13:41:53+02:00,11.81,67,962.69,8.50,12.0,12.7
1620906711,2021-05-13T13:51:51+02:00,12.06,67,963.26,1.20,11.0,12.8
1620907312,2021-05-13T14:01:52+02:00,12.44,67,963.80,6.60,10.0,12.8
1620907913,2021-05-13T14:11:53+02:00,13.06,67,964.69,17.70,11.0,13.0
1620908512,2021-05-13T14:21:52+02:00,14.44,65,966.72,8.40,10.0,13.0
1620909113,2021-05-13T14:31:53+02:00,14.81,63,966.98,8.10,13.0,13.0
1620909715,2021-05-13T14:41:55+02:00,15.62,62,968.62,8.20,12.0,13.0
1620910311,2021-05-13T14:51:51+02:00,16.00,83,969.60,4.80,11.0,12.9
1620910911,2021-05-13T15:01:51+02:00,15.88,60,968.88,7.50,11.0,12.9
1620911514,2021-05-13T15:11:54+02:00,15.31,60,967.94,6.40,13.0,12.8
1620912113,2021-05-13T15:21:53+02:00,14.50,60,966.80,7.60,12.0,12.8
1620912714,2021-05-13T15:31:54+02:00,14.50,60,966.76,5.90,11.0,12.8
1620913310,2021-05-13T15:41:50+02:00,14.56,61,966.76,1.70,12.0,12.8
1620913913,2021-05-13T15:51:53+02:00,14.56,61,966.85,5.30,10.0,12.8
1620914512,2021-05-13T16:01:52+02:00,14.31,61,966.53,1.40,10.0,12.8
1620915112,2021-05-13T16:11:52+02:00,14.62,61,967.14,5.30,12.0,12.8
1620915712,2021-05-13T16:21:52+02:00,15.38,83,968.98,1.50,10.0,12.9
1620916312,2021-05-13T16:31:52+02:00,16.81,60,971.24,5.70,9.0,13.0
1620916914,2021-05-13T16:41:54+02:00,17.62,60,973.37,6.20,7.0,13.8
1620917516,2021-05-13T16:51:56+02:00,17.69,59,972.44,8.40,9.0,13.0
1620918113,2021-05-13T17:01:53+02:00,16.31,60,969.99,6.30,10.0,12.9
1620918712,2021-05-13T17:11:52+02:00,15.75,60,969.14,1.90,11.0,12.8
1620919312,2021-05-13T17:21:52+02:00,16.44,61,970.88,9.70,8.0,12.9
1620919913,2021-05-13T17:31:53+02:00,15.69,61,968.95,3.30,8.0,12.8
1620920511,2021-05-13T17:41:51+02:00,15.19,61,968.26,11.80,12.0,12.9
1620921112,2021-05-13T17:51:52+02:00,15.88,62,969.55,7.50,13.0,13.0
1620921711,2021-05-13T18:01:51+02:00,17.44,61,974.02,9.60,12.0,13.2
1620922310,2021-05-13T18:11:50+02:00,16.31,61,970.88,8.90,12.0,13.0
1620922911,2021-05-13T18:21:51+02:00,15.69,61,969.65,5.30,10.0,12.9
1620923512,2021-05-13T18:31:52+02:00,15.56,62,969.47,5.10,7.0,12.9
1620924112,2021-05-13T18:41:52+02:00,15.69,62,969.70,4.70,9.0,12.9
1620924710,2021-05-13T18:51:50+02:00,16.00,62,970.24,3.90,8.0,12.9
1620925309,2021-05-13T19:01:49+02:00,16.06,61,970.47,6.30,8.0,12.9
1620925912,2021-05-13T19:11:52+02:00,16.19,61,971.12,0.00,11.0,12.9
1620926509,2021-05-13T19:21:49+02:00,15.75,61,971.24,0.00,6.0,12.9
1620927109,2021-05-13T19:31:49+02:00,15.88,62,971.79,1.80,8.0,12.9
1620927710,2021-05-13T19:41:50+02:00,15.25,63,969.38,6.40,12.0,12.8
1620928313,2021-05-13T19:51:53+02:00,14.50,63,968.01,0.00,13.0,12.8
1620928912,2021-05-13T20:01:52+02:00,13.94,63,966.76,5.20,9.0,12.8
1620929511,2021-05-13T20:11:51+02:00,13.06,63,965.56,5.70,6.0,12.7
1620930114,2021-05-13T20:21:54+02:00,12.25,64,964.24,0.00,12.0,12.7
1620930712,2021-05-13T20:31:52+02:00,11.94,66,963.65,0.10,8.0,12.7
1620931313,2021-05-13T20:41:53+02:00,12.38,67,964.27,2.20,10.0,12.7
1620931909,2021-05-13T20:51:49+02:00,12.19,67,963.86,0.40,8.0,12.7
1620932511,2021-05-13T21:01:51+02:00,11.31,66,962.43,0.50,8.0,12.6
1620968512,2021-05-14T07:01:52+02:00,10.00,66,956.80,1.60,11.0,12.4
1620969112,2021-05-14T07:11:52+02:00,12.75,68,959.57,1.30,8.0,12.4
1620969713,2021-05-14T07:21:53+02:00,14.00,59,961.47,0.40,5.0,12.5
1620970312,2021-05-14T07:31:52+02:00,13.06,84,961.20,2.90,10.0,12.5
1620970913,2021-05-14T07:41:53+02:00,14.62,60,963.43,2.60,12.0,12.5
1620971512,2021-05-14T07:51:52+02:00,14.50,59,962.76,4.90,10.0,12.4
1620972114,2021-05-14T08:01:54+02:00,14.38,57,963.50,7.10,12.0,12.4
1620972713,2021-05-14T08:11:53+02:00,16.19,59,966.10,5.00,11.0,12.5
1620973317,2021-05-14T08:21:57+02:00,16.88,57,967.60,4.60,9.0,12.5
1620973914,2021-05-14T08:31:54+02:00,17.38,78,969.33,2.00,9.0,12.5
1620974513,2021-05-14T08:41:53+02:00,18.00,56,970.60,4.50,10.0,12.5
1620975114,2021-05-14T08:51:54+02:00,18.50,55,972.09,5.40,11.0,12.6
1620975711,2021-05-14T09:01:51+02:00,19.00,56,973.46,5.50,13.0,12.7
1620976313,2021-05-14T09:11:53+02:00,19.00,55,973.81,8.80,11.0,12.7
1620976915,2021-05-14T09:21:55+02:00,19.06,55,974.72,4.60,12.0,12.8
1620977512,2021-05-14T09:31:52+02:00,19.31,56,975.45,3.70,12.0,12.9
1620978112,2021-05-14T09:41:52+02:00,19.06,56,975.19,6.20,13.0,12.9
1620978713,2021-05-14T09:51:53+02:00,19.38,56,976.15,8.40,10.0,13.0
1620979312,2021-05-14T10:01:52+02:00,20.50,56,977.96,1.40,14.0,13.0
1620979911,2021-05-14T10:11:51+02:00,21.44,56,979.38,5.20,12.0,13.1
1620980513,2021-05-14T10:21:53+02:00,22.88,56,981.50,0.00,2.0,13.1
1620981110,2021-05-14T10:31:50+02:00,23.44,56,982.02,3.10,7.0,13.6
1620981711,2021-05-14T10:41:51+02:00,22.19,55,979.91,5.50,8.0,13.0
1620982313,2021-05-14T10:51:53+02:00,23.69,55,983.65,7.50,6.0,13.0
1620982913,2021-05-14T11:01:53+02:00,24.56,57,983.54,7.50,11.0,13.5
1620983512,2021-05-14T11:11:52+02:00,23.06,55,981.54,1.70,10.0,13.0
1620984116,2021-05-14T11:21:56+02:00,24.56,56,984.40,6.50,6.0,13.4
1620984711,2021-05-14T11:31:51+02:00,26.56,56,985.52,0.40,10.0,13.1
1620985313,2021-05-14T11:41:53+02:00,23.62,53,982.73,6.90,11.0,13.1
1620985910,2021-05-14T11:51:50+02:00,23.19,56,982.14,0.00,6.0,13.0
1620986513,2021-05-14T12:01:53+02:00,25.69,57,986.10,3.20,9.0,13.1
1620987111,2021-05-14T12:11:51+02:00,27.56,56,987.99,2.50,7.0,13.3
1620987712,2021-05-14T12:21:52+02:00,26.00,54,986.27,2.00,15.0,13.1
1620988314,2021-05-14T12:31:54+02:00,22.62,56,981.90,3.50,7.0,12.9
1620988912,2021-05-14T12:41:52+02:00,20.62,58,979.81,0.30,11.0,12.9
1620989514,2021-05-14T12:51:54+02:00,18.31,61,976.73,14.60,3.0,12.9
1620990113,2021-05-14T13:01:53+02:00,16.25,64,974.19,4.90,3.0,12.9
1620990713,2021-05-14T13:11:53+02:00,14.56,68,970.81,10.10,2.0,12.8
1620991317,2021-05-14T13:21:57+02:00,14.75,71,970.26,7.80,14.0,12.8
1620991912,2021-05-14T13:31:52+02:00,14.12,70,969.01,4.50,12.0,12.8
1620992513,2021-05-14T13:41:53+02:00,15.38,69,971.15,4.30,13.0,12.9
1620993111,2021-05-14T13:51:51+02:00,16.31,68,972.90,9.90,8.0,13.0
1620993713,2021-05-14T14:01:53+02:00,19.56,66,978.61,8.20,7.0,13.7
1620994312,2021-05-14T14:11:52+02:00,21.19,64,981.17,8.20,7.0,13.8
1620994913,2021-05-14T14:21:53+02:00,21.75,62,982.45,7.20,6.0,13.9
1620995511,2021-05-14T14:31:51+02:00,23.00,62,984.07,7.20,8.0,13.9
1620996113,2021-05-14T14:41:53+02:00,23.75,63,985.50,6.60,6.0,13.7
1620996712,2021-05-14T14:51:52+02:00,21.38,61,980.64,2.50,7.0,13.0
1620997312,2021-05-14T15:01:52+02:00,19.19,62,977.57,9.10,8.0,12.9
1620997911,2021-05-14T15:11:51+02:00,16.25,63,972.43,18.10,12.0,12.9
1620998511,2021-05-14T15:21:51+02:00,14.12,63,970.03,3.50,13.0,13.3
1620999111,2021-05-14T15:31:51+02:00,18.56,69,977.49,0.80,12.0,13.2
1620999712,2021-05-14T15:41:52+02:00,18.50,68,977.07,0.00,4.0,13.2
1621000310,2021-05-14T15:51:50+02:00,17.94,64,976.13,0.00,4.0,13.0
1621000911,2021-05-14T16:01:51+02:00,17.25,64,974.62,7.50,10.0,13.0
1621001511,2021-05-14T16:11:51+02:00,20.44,64,980.96,7.50,12.0,14.0
1621002111,2021-05-14T16:21:51+02:00,21.31,64,979.97,9.90,8.0,13.2
1621002709,2021-05-14T16:31:49+02:00,18.81,60,976.71,5.50,9.0,13.0
1621003314,2021-05-14T16:41:54+02:00,17.69,61,975.01,1.60,9.0,12.9
1621003912,2021-05-14T16:51:52+02:00,15.44,62,970.85,4.60,15.0,12.9
1621004513,2021-05-14T17:01:53+02:00,14.06,63,969.11,7.70,2.0,12.9
1621005110,2021-05-14T17:11:50+02:00,13.81,67,968.91,7.00,3.0,12.9
1621005711,2021-05-14T17:21:51+02:00,13.81,69,968.94,8.70,2.0,12.9
1621006313,2021-05-14T17:31:53+02:00,13.69,69,968.89,1.00,7.0,12.9
1621006912,2021-05-14T17:41:52+02:00,13.56,69,968.69,7.50,3.0,12.9
1621007511,2021-05-14T17:51:51+02:00,14.00,70,969.24,5.20,2.0,12.8
1621008117,2021-05-14T18:01:57+02:00,13.50,68,968.15,2.80,0.0,12.8
1621008709,2021-05-14T18:11:49+02:00,12.56,68,966.89,6.30,2.0,12.8
1621009313,2021-05-14T18:21:53+02:00,12.50,70,966.76,0.10,6.0,12.8
1621009912,2021-05-14T18:31:52+02:00,12.38,71,966.41,4.60,9.0,12.8
1621010512,2021-05-14T18:41:52+02:00,12.31,70,966.19,2.40,5.0,12.8
1621011110,2021-05-14T18:51:50+02:00,13.88,70,970.51,7.50,2.0,13.0
1621011711,2021-05-14T19:01:51+02:00,14.12,71,969.66,0.50,3.0,12.9
1621012312,2021-05-14T19:11:52+02:00,14.31,68,969.28,9.60,7.0,12.9
1621012913,2021-05-14T19:21:53+02:00,14.19,66,969.50,5.70,6.0,12.9
1621013512,2021-05-14T19:31:52+02:00,14.00,67,968.57,5.70,8.0,12.8
1621014113,2021-05-14T19:41:53+02:00,13.50,66,967.55,7.80,8.0,12.8
1621014711,2021-05-14T19:51:51+02:00,13.12,67,966.93,6.20,8.0,12.8
1621015310,2021-05-14T20:01:50+02:00,12.88,67,966.59,4.50,7.0,12.8
1621015911,2021-05-14T20:11:51+02:00,12.62,67,966.32,9.50,9.0,12.7
1621016511,2021-05-14T20:21:51+02:00,12.44,67,965.70,3.60,8.0,12.7
1621017112,2021-05-14T20:31:52+02:00,12.25,67,965.47,0.90,11.0,12.7
1621017711,2021-05-14T20:41:51+02:00,12.00,68,964.77,11.10,8.0,12.7
1621018310,2021-05-14T20:51:50+02:00,11.81,68,964.50,5.10,8.0,12.7
1621018911,2021-05-14T21:01:51+02:00,11.69,68,964.27,8.60,9.0,12.7
1621054913,2021-05-15T07:01:53+02:00,10.12,67,960.98,3.40,15.0,12.5
1621055510,2021-05-15T07:11:50+02:00,10.25,66,960.97,2.60,14.0,12.5
1621056113,2021-05-15T07:21:53+02:00,10.31,66,961.05,12.70,12.0,12.5
1621056712,2021-05-15T07:31:52+02:00,10.38,66,961.29,6.30,10.0,12.5
1621057311,2021-05-15T07:41:51+02:00,10.75,66,961.94,18.10,12.0,12.6
1621057910,2021-05-15T07:51:50+02:00,11.06,161,962.42,7.60,11.0,12.6
1621058513,2021-05-15T08:01:53+02:00,11.06,65,962.28,12.40,11.0,12.6
1621059110,2021-05-15T08:11:50+02:00,10.94,66,962.37,9.30,10.0,12.6
1621059712,2021-05-15T08:21:52+02:00,11.06,65,962.48,9.60,11.0,12.6
1621060313,2021-05-15T08:31:53+02:00,11.31,65,963.06,6.30,11.0,12.6
1621060911,2021-05-15T08:41:51+02:00,12.31,66,964.80,10.70,12.0,12.7
1621061512,2021-05-15T08:51:52+02:00,12.62,65,965.07,7.90,10.0,12.6
1621062112,2021-05-15T09:01:52+02:00,12.44,64,965.58,5.70,8.0,12.7
1621062710,2021-05-15T09:11:50+02:00,13.06,65,966.28,10.40,12.0,12.7
1621063313,2021-05-15T09:21:53+02:00,13.25,64,966.58,13.80,9.0,12.7
1621063914,2021-05-15T09:31:54+02:00,13.50,64,967.21,5.50,13.0,12.7
1621064513,2021-05-15T09:41:53+02:00,14.06,64,968.29,5.40,13.0,12.8
1621065112,2021-05-15T09:51:52+02:00,13.81,63,967.63,10.70,12.0,12.7
1621065713,2021-05-15T10:01:53+02:00,13.44,63,967.34,6.80,14.0,12.7
1621066311,2021-05-15T10:11:51+02:00,14.38,63,968.72,12.50,10.0,12.8
1621066912,2021-05-15T10:21:52+02:00,14.81,63,970.02,17.90,12.0,12.9
1621067511,2021-05-15T10:31:51+02:00,15.50,62,970.71,15.20,11.0,12.9
1621068111,2021-05-15T10:41:51+02:00,14.94,61,970.03,7.50,12.0,12.9
1621068712,2021-05-15T10:51:52+02:00,15.94,61,971.59,16.80,11.0,13.0
